"ID_plata"	"Date_Time"	"payment_type"	"amount"	"currency"	"language"	"receiverID"	"result"	"result_code"	"ID_F"	"CONFIRMATION_code"	"hash"
"2HSXpkzk/Faqq1c=            "	"6.6.2015 11:14:35"	"V"	"16000"	"498"	"ru"	"897 "	"OK"	"0"	"234789    "	"318450"	"8065f8b3dc46b039e9ba931e35f7ca"
"n94QPXGZUx5GSFA=            "	"6.6.2015 11:15:07"	"V"	"40000"	"498"	"ro"	"919 "	"DECLINED"	"-1"	"0               "	""	"32e12d8ebada4b81c6d989507c69d1b7"
"fWpzy62W5y1LtBQ=            "	"6.6.2015 11:15:11"	"V"	"2000"	"498"	"ro"	"707 "	"FAILED"	"116"	"34657    "	""	"c13d5334855ebe657fe6a17889a762cc"
"YG7EBvtmRqeDXJk=            "	"6.6.2015 11:15:11"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"34668    "	"382765"	"57c9f92dfb569ee21fc12a7f377d3ec8"
"jWqO1kvgi26Z+oU=            "	"6.6.2015 11:16:04"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"34957    "	"273315"	"841875a21dfbc489459ffdd23a41f7dc"
"OM59+bAkeUdqyLA=            "	"6.6.2015 11:17:28"	"V"	"5000"	"498"	"ro"	"919 "	"OK"	"0"	"34875    "	"318569"	"dc2ec86dc18087bfa081d86bc5480361"
"y7XlT/Rz50HF6Ak=            "	"6.6.2015 11:17:37"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"34902    "	"642950"	"57c9f92dfb569ee21fc12a7f377d3ec8"
"7UOgSvlyBl59+KI=            "	"6.6.2015 11:17:41"	"V"	"22000"	"498"	"ro"	"919 "	"DECLINED"	"-1"	"0               "	""	"5727d9dece30096ec5b9dda82d4d7e1b"
"muSGQxuEI+CVhfg=            "	"6.6.2015 11:18:17"	"V"	"13600"	"498"	"ro"	"707 "	"OK"	"0"	"34965    "	"295628"	"93fcf9bb9658c45968080c68ad555a7c"
"RYC5cWZotnk/wv4=            "	"6.6.2015 11:18:17"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"34927    "	"218239"	"40f1d736d4401919e35f88406b3b8fc8"
"jBkSjZelnRxboGU=            "	"6.6.2015 11:21:01"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"35144    "	"318976"	"c26bf40a7076fb68f0f5fee5b88d3c98"
"xpezJ0oojFW6PAw=            "	"6.6.2015 11:22:16"	"V"	"19000"	"498"	"ro"	"919 "	"OK"	"0"	"35240    "	"224367"	"69bed153472ae7b1c203470d92fae0d0"
"h8jbL7P5eauvwho=            "	"6.6.2015 11:22:52"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"35551    "	"579539"	"93fcf9bb9658c45968080c68ad555a7c"
"s4pIG2aglEhT1TM=            "	"6.6.2015 11:23:46"	"V"	"22000"	"498"	"ro"	"919 "	"OK"	"0"	"35366    "	"012836"	"5727d9dece30096ec5b9dda82d4d7e1b"
"6OsTccEjWFnXD6k=            "	"6.6.2015 11:25:15"	"V"	"27000"	"498"	"ro"	"919 "	"OK"	"0"	"35515    "	"985941"	"6397a203aed86df4dc21b2f38ae455d7"
"VMv3YPn2DSBX/LQ=            "	"6.6.2015 11:25:19"	"V"	"15000"	"498"	"ro"	"919 "	"TIMEOUT"	"-1"	"0               "	""	"5727d9dece30096ec5b9dda82d4d7e1b"
"W9ylIPBQJXuXPlo=            "	"6.6.2015 11:25:49"	"V"	"5000"	"498"	"ro"	"919 "	"OK"	"0"	"235632    "	"819761"	"ec257a4d710b9ada4bd3f0901f74e9e5"
"4wT5CU3R+tBKagg=            "	"6.6.2015 11:26:17"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"235623    "	"319629"	"f2e86582de63dec5897bccb43c030373"
"vO8RawZPnUBgm/4=            "	"6.6.2015 11:26:52"	"V"	"7000"	"498"	"ro"	"919 "	"OK"	"0"	"235609    "	"999081"	"c315e2293982e9b128e1181d32fe48f4"
"CXr2DRnzy0XHt5k=            "	"6.6.2015 11:27:35"	"V"	"15000"	"498"	"ro"	"919 "	"OK"	"0"	"235652    "	"021225"	"5727d9dece30096ec5b9dda82d4d7e1b"
"YmyQlYxqCDpbBB8=            "	"6.6.2015 11:27:48"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"235724    "	"319743"	"8065f8b3dc46b039e9ba931e35f7ca"
"pAed7aGS0eR80TY=            "	"6.6.2015 11:28:19"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"235787    "	"319843"	"4c4ac027208049b0a060bab675605b17"
"6C6iOTp1v+PQWVc=            "	"6.6.2015 11:28:20"	"V"	"5800"	"498"	"ro"	"919 "	"OK"	"0"	"235769    "	"212128"	"93fcf9bb9658c45968080c68ad555a7c"
"OW5dXiL0qmt7Wwo=            "	"6.6.2015 11:28:39"	"V"	"7000"	"498"	"ro"	"707 "	"OK"	"0"	"235739    "	"015138"	"1e692276b77dc85d545b9569d35254f4"
"h7n2enhpO0L2Q+w=            "	"6.6.2015 11:28:54"	"V"	"17000"	"498"	"ro"	"919 "	"OK"	"0"	"235801    "	"512826"	"59bdd3e8cc20093c56666a4faf83955e"
"sJZzAy/yJCNBm3U=            "	"6.6.2015 11:30:49"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"235902    "	"706282"	"42b142aefd202c6078e264178d1fa047"
"DAnMx1A2LB0eI3w=            "	"6.6.2015 11:31:34"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"235966    "	"489358"	"a7ecc4dd9d8fb11aeeb1eba9770ac227"
"hmTqjA6NffSZtn8=            "	"6.6.2015 11:31:46"	"V"	"18000"	"498"	"ro"	"919 "	"OK"	"0"	"235994    "	"886096"	"59bdd3e8cc20093c56666a4faf83955e"
"6jGGN9dbr7rzM+c=            "	"6.6.2015 11:33:05"	"V"	"8000"	"498"	"ro"	"707 "	"OK"	"0"	"236102    "	"926275"	"a7ecc4dd9d8fb11aeeb1eba9770ac227"
"EKnd0x2rJiAtrMo=            "	"6.6.2015 11:33:23"	"V"	"5000"	"498"	"ro"	"919 "	"FAILED"	"116"	"71236118    "	"201836"	"3247cfb489aea0a738c5b9a7770eba43"
"vWoFKYSn5C8g9Tw=            "	"6.6.2015 11:35:25"	"V"	"3000"	"498"	"ro"	"919 "	"FAILED"	"116"	"71236285    "	"201836"	"3247cfb489aea0a738c5b9a7770eba43"
"nNTiyntoZpd9IIo=            "	"6.6.2015 11:35:28"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"71236289    "	"914606"	"71a45189f7862026875a5db803de765"
"ylPX2hOHNfPUSm8=            "	"6.6.2015 11:36:22"	"V"	"21000"	"498"	"ro"	"919 "	"FAILED"	"116"	"71236344    "	"201836"	"59b08fa09ede8e8c8890d53d1fab06a6"
"MigssE/3kI4KfLw=            "	"6.6.2015 11:36:29"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"71236429    "	"911379"	"77d4dfc333f61834bfdaa483ec40e61"
"SLrSbJLOYcqVTUA=            "	"6.6.2015 11:36:52"	"V"	"90000"	"498"	"ru"	"919 "	"OK"	"0"	"71236383    "	"754685"	"368d41b8e4ed4625a02292f5c82af37"
"T1EFjlwEx2zYu7U=            "	"6.6.2015 11:37:06"	"V"	"16000"	"498"	"ro"	"919 "	"OK"	"0"	"71236433    "	"320741"	"9f28325ec04c9e74e5efe480b19536f7"
"tpyPWzXN6Sdqz3w=            "	"6.6.2015 11:37:14"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"71236436    "	"589567"	"59bdd3e8cc20093c56666a4faf83955e"
"vbg9ykdcPF/b2og=            "	"6.6.2015 11:37:57"	"V"	"5500"	"498"	"ro"	"919 "	"OK"	"0"	"71236496    "	"161784"	"84782d1f0b77215fbd46f5c7e7afc829"
"6gXrnXKzHG6j8Hw=            "	"6.6.2015 11:38:03"	"V"	"2000"	"498"	"ro"	"707 "	"FAILED"	"116"	"71236490    "	""	"e0c2b48f4fe1501311f77033ce8d8b05"
"VBbhAZS+fCVdIqs=            "	"6.6.2015 11:38:29"	"V"	"15000"	"498"	"ro"	"919 "	"DECLINED"	"-1"	"0               "	""	"44adff122ce300916b4979c1e0e3f3db"
"dJvzLG0m3MdeTQU=            "	"6.6.2015 11:38:51"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"71236565    "	"624526"	"190be141396fa9f9dd038fe62ca0db50"
"f54Pm9xl2bcEj3I=            "	"6.6.2015 11:39:15"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"71236605    "	"321024"	"1f04080abbaf39eefe40aced40e2bde5"
"xV4nX+N+GKngMxA=            "	"6.6.2015 11:39:37"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"71236625    "	"321059"	"9fc900bf693ffa53a29c485e1fea926d"
"4QoyHGFsyaLDJhw=            "	"6.6.2015 11:40:39"	"V"	"9000"	"498"	"ro"	"892 "	"OK"	"0"	"71236659    "	"191885"	"84782d1f0b77215fbd46f5c7e7afc829"
"yCWjtisw0Oj0unE=            "	"6.6.2015 11:40:46"	"V"	"20000"	"498"	"ro"	"897 "	"OK"	"0"	"71236696    "	"670524"	"4c5df45eb9a8902023753276cd943d70"
"Fb5jcU7HN2DNW8U=            "	"6.6.2015 11:41:12"	"V"	"15000"	"498"	"ro"	"919 "	"DECLINED"	"-1"	"0               "	""	"44adff122ce300916b4979c1e0e3f3db"
"E4ssU04wwHyF/lU=            "	"6.6.2015 11:41:40"	"V"	"20000"	"498"	"ru"	"919 "	"OK"	"0"	"71236756    "	"547145"	"cc7ad23423a216e3d8342f370cd05dad"
"JaPjkj5ODmjrqh8=            "	"6.6.2015 11:43:10"	"V"	"26000"	"498"	"ro"	"892 "	"OK"	"0"	"71236851    "	"517002"	"84782d1f0b77215fbd46f5c7e7afc829"
"3wx/DjLH1dgFLE0=            "	"6.6.2015 11:43:37"	"V"	"24000"	"498"	"ro"	"707 "	"OK"	"0"	"71236868    "	"321426"	"de15c7fc9b923673f58e8ae09c4861b2"
"lojls8M6pHtnGy4=            "	"6.6.2015 11:43:42"	"V"	"8000"	"498"	"ru"	"919 "	"OK"	"0"	"71236862    "	"225481"	"7db5b2369aee5d523323c5f809dc641d"
"lmZXVKXi60WGDs0=            "	"6.6.2015 11:44:40"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"71236923    "	"225522"	"d18066667315fbfac4cbade642e5e8af"
"UWjw5tOQwsBSG/E=            "	"6.6.2015 11:44:48"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"71237049    "	"225862"	"16396a964a6ff41b397caa636e1bde5a"
"hE1Ks1taqxmnH68=            "	"6.6.2015 11:45:27"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"71236988    "	"321620"	"9980024b28c6127ac9f2756a020bc6e6"
"owGs74NQHR+NHVI=            "	"6.6.2015 11:46:59"	"V"	"50000"	"498"	"ro"	"919 "	"OK"	"0"	"71237079    "	"02212B"	"4009762792eafab9d2fb83997ae707fc"
"OzkVbx5Hxkha8Wo=            "	"6.6.2015 11:47:08"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"71237127    "	"666766"	"1606b73a14f4e7dadcf7324258cbdf09"
"ErAo94PKCLTVsec=            "	"6.6.2015 11:47:11"	"V"	"5000"	"498"	"ro"	"919 "	"OK"	"0"	"71237167    "	"225701"	"2f6d806d2851a43ded48b0bd2fea19d0"
"6GCvkto9XKVoZb4=            "	"6.6.2015 11:47:31"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"71237260    "	"321981"	"d09da81f4e1c1771f9fc91c873c5f343"
"k7mz8uMbYi/D/Eo=            "	"6.6.2015 11:47:32"	"V"	"15000"	"498"	"ro"	"919 "	"OK"	"0"	"71237194    "	"937943"	"771d187e032a970be2193f65754a6db"
"6KPIPWTUJH3oafs=            "	"6.6.2015 11:47:38"	"V"	"15000"	"498"	"ro"	"919 "	"DECLINED"	"-1"	"0               "	""	"bc3d3758f5f9ffec6e30c1d79fcf2956"
"Mr7KR6clEmNN0k8=            "	"6.6.2015 11:48:14"	"V"	"50000"	"498"	"ro"	"919 "	"FAILED"	"100"	"71237179    "	""	"6437132cc10b41a31c87a04a350cb49b"
"3Bl+XSBhPvNzb1c=            "	"6.6.2015 11:48:51"	"V"	"6000"	"498"	"ro"	"707 "	"OK"	"0"	"71237273    "	"321994"	"5d736e4d7a02b92dd6f6aff513da7fff"
"0up+6/dsh9/9vV4=            "	"6.6.2015 11:48:55"	"V"	"15000"	"498"	"ro"	"919 "	"DECLINED"	"-1"	"0               "	""	"44adff122ce300916b4979c1e0e3f3db"
"MufIMiCgPHIyO6Q=            "	"6.6.2015 11:49:12"	"V"	"4000"	"498"	"ro"	"707 "	"OK"	"0"	"71237265    "	"321985"	"50aa342e584914215bb7b2718f74a6b6"
"R0w6Q8P126si/fE=            "	"6.6.2015 11:49:15"	"V"	"50000"	"498"	"ro"	"919 "	"FAILED"	"100"	"71237249    "	""	"da6625e6025df6567d87bf338b347d62"
"+yy+LnmDakxsyu8=            "	"6.6.2015 11:49:47"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"71237376    "	"225826"	"2d4cfe6fac5d339d1872ef1b516a6228"
"WpiSjZUzmtWakBA=            "	"6.6.2015 11:53:02"	"V"	"50000"	"498"	"ro"	"707 "	"OK"	"0"	"71237530    "	"09857A"	"a74e93c1b4ee0e04bbdd2402e21533d4"
"J60R29hC22pe9OE=            "	"6.6.2015 11:53:04"	"V"	"4700"	"498"	"ru"	"919 "	"OK"	"0"	"71237799    "	"322626"	"f3ca6ea79d0d8e679e746a3ade744e72"
"1CU/Vv9gQK2HTQQ=            "	"6.6.2015 11:53:57"	"V"	"41000"	"498"	"ro"	"707 "	"OK"	"0"	"71237642    "	"725728"	"d205861d547099e685c1b123897535d0"
"ZH4MqG3mmIn9DDA=            "	"6.6.2015 11:54:13"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"72238379    "	"540680"	"e3f5e89048fa2829cfaff8582720c7"
"a1PCnyJh3OqgKKA=            "	"6.6.2015 11:54:21"	"V"	"6000"	"498"	"ro"	"707 "	"FAILED"	"101"	"71237718    "	""	"795df4e1364357014b1e666207a16aed"
"BxWU+v8QFj1Es1o=            "	"6.6.2015 11:54:59"	"V"	"25000"	"498"	"ru"	"919 "	"OK"	"0"	"71237767    "	"322584"	"ee03b5fa5b80de85b452fa5153d00224"
"TPyeIEcwt8BBvcc=            "	"6.6.2015 11:55:02"	"V"	"40000"	"498"	"ro"	"919 "	"OK"	"0"	"71237885    "	"322742"	"18aeb1fb7ea84c7409622bedd04e1a04"
"jbFU5CEsSGqniws=            "	"6.6.2015 11:55:58"	"V"	"5000"	"498"	"ru"	"919 "	"OK"	"0"	"71237852    "	"067932"	"6909272cf694efb0a45e61ba04841661"
"DXMqfQ2sYNNin00=            "	"6.6.2015 11:56:20"	"V"	"50000"	"498"	"ro"	"919 "	"FAILED"	"100"	"71237843    "	""	"c208763d0c33e8c76491da367ad450f8"
"VnSHQ6B6t1O7S1o=            "	"6.6.2015 11:56:49"	"V"	"25000"	"498"	"ru"	"919 "	"OK"	"0"	"71237884    "	"322738"	"ee03b5fa5b80de85b452fa5153d00224"
"E9b5HVnU6F87nFk=            "	"6.6.2015 11:57:52"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"71238009    "	"747931"	"29244ffd0e24d6b63dd9608c72de8425"
"8h542U6ZGzFxIsw=            "	"6.6.2015 11:58:13"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"72238090    "	"734249"	"e734884b4a707f50568d3a25ec8aa4b6"
"w2hAJF7JJKfXYKg=            "	"6.6.2015 11:58:54"	"V"	"50000"	"498"	"ro"	"919 "	"FAILED"	"100"	"71238042    "	""	"86c61db7227a96143a446428033316d5"
"Vtd8bx+erRxkp6s=            "	"6.6.2015 11:58:56"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"71238066    "	"323010"	"fb4eefead2b16f626feaf8098c452633"
"mG81fB4cZsvcafw=            "	"6.6.2015 11:59:15"	"V"	"3500"	"498"	"ro"	"919 "	"FAILED"	"116"	"72238220    "	""	"cabe8c8341e8fd07ffd9c702cb973f74"
"myx+YGoA98U5HOE=            "	"6.6.2015 11:59:32"	"V"	"10000"	"498"	"ru"	"919 "	"OK"	"0"	"72238098    "	"323050"	"ee03b5fa5b80de85b452fa5153d00224"
"YnVmShJOr4XFvL8=            "	"6.6.2015 12:01:07"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"72238236    "	"323246"	"47c374ad04f0b0beda87f578a6033e4b"
"NXrrJoHTkYzpRYg=            "	"6.6.2015 12:01:27"	"V"	"10000"	"498"	"ro"	"919 "	"TIMEOUT"	"-1"	"0               "	""	"31a58caf2da69ba1834e58deabd0542f"
"KoQYYTSIs6VefRU=            "	"6.6.2015 12:02:57"	"V"	"3500"	"498"	"ro"	"919 "	"FAILED"	"116"	"72238485    "	"201836"	"1bab9ba8dd40c05a6edb69db13ebf31e"
"5lFKc94RpBVz2i0=            "	"6.6.2015 12:03:36"	"V"	"50000"	"498"	"ro"	"707 "	"OK"	"0"	"72238404    "	"02153C"	"6b00afe245116f4d3c234a5975df710d"
"h21jbauDhU20rMc=            "	"6.6.2015 12:04:31"	"V"	"12000"	"498"	"ro"	"919 "	"OK"	"0"	"72238548    "	"323616"	"56bb4fde3ef198c89bb03b12cb0bca50"
"nZTpD9mrmWgHRws=            "	"6.6.2015 12:04:59"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"72238580    "	"323651"	"daa98be091c0706468ac43d2c8bfef18"
"221ph1LInzIT3Ls=            "	"6.6.2015 12:05:39"	"V"	"4000"	"498"	"ro"	"919 "	"FAILED"	"116"	"72238829    "	""	"4940fb24f6ef2f4160adf62554bddfad"
"XzAGsYHD4T6LOFE=            "	"6.6.2015 12:07:04"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"72238694    "	"323832"	"f9b2f9f919fdac5e1bd8b4cb82b35d11"
"qrDdOxOrBT2EVC4=            "	"6.6.2015 12:07:17"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"72238755    "	"323893"	"c2e46cfd2bb57b0c70142455e3cd58b3"
"O1fRTr3JlcDws5c=            "	"6.6.2015 12:07:32"	"V"	"50000"	"498"	"ro"	"707 "	"FAILED"	"100"	"72238737    "	""	"8cc019c414bb70cf1d0142af666ed4e1"
"KOGLJpXObDpjxpA=            "	"6.6.2015 12:08:23"	"V"	"5600"	"498"	"ro"	"892 "	"OK"	"0"	"72238841    "	"746126"	"4a05f99d211a6cc81591f26a9e815c45"
"9gY3AYSY6rgv/Fk=            "	"6.6.2015 12:09:29"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"72238883    "	"324060"	"ac055575e21b02dca1db93422846fe3d"
"c2YzwgYFBL4IhD8=            "	"6.6.2015 12:09:52"	"V"	"5000"	"498"	"ru"	"919 "	"OK"	"0"	"72238942    "	"286620"	"b9979be6c7aa4cbe07d19fdf55d45e83"
"h4V1MjYSiPri6/A=            "	"6.6.2015 12:10:20"	"V"	"50000"	"498"	"ro"	"707 "	"OK"	"0"	"72238935    "	"03264B"	"933ca9af03bc676a7cd0957c722313e8"
"u5aQ7KUtUuOysyU=            "	"6.6.2015 12:10:48"	"V"	"15000"	"498"	"ro"	"919 "	"OK"	"0"	"72238962    "	"324170"	"ef092e9dbb0f624c66417c2013168389"
"PLCuAQXumyQ3B8Q=            "	"6.6.2015 12:11:13"	"V"	"30000"	"498"	"ro"	"707 "	"OK"	"0"	"72239065    "	"020761"	"a1338d99007376b2dc28e6d7b87ddaaa"
"c1N8OnAeMjrmuXU=            "	"6.6.2015 12:11:50"	"V"	"50000"	"498"	"ro"	"707 "	"OK"	"0"	"72239035    "	"06998B"	"efbbeaaadd706e89e07ba24c6dc86857"
"2pMxdlvyWv35+H4=            "	"6.6.2015 12:12:20"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"72239085    "	"324353"	"32fba221e7355206c9d08eec6830fc8c"
"fsw+Og4YqbKuv2Q=            "	"6.6.2015 12:12:42"	"V"	"13000"	"498"	"ru"	"919 "	"OK"	"0"	"72239159    "	"590758"	"f7394dcfdf689410f45d282aa6a9bb30"
"gfjpCVCA4ANN1b4=            "	"6.6.2015 12:13:26"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"72239213    "	"730668"	"5643a29a42981f1c468b89fb274bece8"
"pKU3Hw/iTZQ9D1o=            "	"6.6.2015 12:13:26"	"V"	"50000"	"498"	"ro"	"707 "	"OK"	"0"	"72239180    "	"02340B"	"d6daa0e80fab6bbd5dea591bb0a41a00"
"ZbJZ+6DCo0xqzGU=            "	"6.6.2015 12:13:28"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"72239225    "	"324519"	"e1fd7b0c7be055b1c096b747fb0eceff"
"UJL+TcAKEuFOb9Q=            "	"6.6.2015 12:13:43"	"V"	"15000"	"498"	"ro"	"707 "	"OK"	"0"	"72239178    "	"324437"	"e05a6072f5ed8f0b37b0ebab6ae59f4c"
"7DU1STkvEkiHaco=            "	"6.6.2015 12:15:38"	"V"	"10000"	"498"	"ru"	"919 "	"OK"	"0"	"72239493    "	"227171"	"17b6c9f056c7cd56741728a8dfa8dc12"
"+QMrwaM9i6BTaOM=            "	"6.6.2015 12:15:53"	"V"	"24100"	"498"	"ro"	"707 "	"OK"	"0"	"72239385    "	"850220"	"9599a4f6ef1fea295414f3e7055cdf3e"
"og5iaVU3vs7wpRo=            "	"6.6.2015 12:15:59"	"V"	"50000"	"498"	"ro"	"919 "	"FAILED"	"100"	"72239398    "	""	"eac6401c90924630cf848b501ef11b0a"
"+uxh/TcI3YAsunE=            "	"6.6.2015 12:16:04"	"V"	"7000"	"498"	"ro"	"892 "	"OK"	"0"	"72239449    "	"227139"	"4d2d229a3655d1a48f368d2915a46f33"
"6sZLrQbgAj6KoYI=            "	"6.6.2015 12:16:40"	"V"	"15000"	"498"	"ru"	"919 "	"OK"	"0"	"72239427    "	"324754"	"b0af9aa0f4cdf6b12baf727ea9604ad6"
"VMQote4bO6H1JOc=            "	"6.6.2015 12:17:08"	"V"	"4800"	"498"	"ro"	"919 "	"OK"	"0"	"72239475    "	"324833"	"ab968b9861cd135a8c81cb1e22453ed7"
"gXiCrtB0rsoZuDw=            "	"6.6.2015 12:17:23"	"V"	"22000"	"498"	"ru"	"787 "	"OK"	"0"	"72239483    "	"582330"	"4e569c40f2d6b9e00191675e3b1d8c08"
"HemjyfDPO3Z81Ak=            "	"6.6.2015 12:19:35"	"V"	"10000"	"498"	"ru"	"919 "	"OK"	"0"	"72239703    "	"227326"	"17b6c9f056c7cd56741728a8dfa8dc12"
"YEuB1fbMAes2S64=            "	"6.6.2015 12:19:44"	"V"	"5000"	"498"	"ru"	"919 "	"OK"	"0"	"72239651    "	"325049"	"b0af9aa0f4cdf6b12baf727ea9604ad6"
"Yg3nC4JSTomnDck=            "	"6.6.2015 12:20:20"	"V"	"50000"	"498"	"ru"	"919 "	"FAILED"	"100"	"72239725    "	""	"5d653b7fb3f4aa7a45fceefde06ed09d"
"GtM9QQyd/d3+0y4=            "	"6.6.2015 12:21:26"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"72239773    "	"479420"	"2928edd0e7dc18b179ca7f996249c29f"
"ks7H/leyTSba5sk=            "	"6.6.2015 12:21:35"	"V"	"50000"	"498"	"ro"	"919 "	"FAILED"	"100"	"72239771    "	""	"96a28440ae55cb12a9fa1fc9e099d4f8"
"kxwzX8AHjnFeEFg=            "	"6.6.2015 12:23:31"	"V"	"50000"	"498"	"ro"	"919 "	"FAILED"	"100"	"72239930    "	""	"8e65955204fe65bf14f4e4554b5c50a0"
"+1JKikUdZ22ovqY=            "	"6.6.2015 12:23:55"	"V"	"10000"	"498"	"ru"	"919 "	"OK"	"0"	"72239966    "	"373007"	"1c074189d3686fdc128ff99f923b5eb3"
"rYewJXOH3SjraqM=            "	"6.6.2015 12:24:34"	"V"	"5000"	"498"	"ro"	"707 "	"FAILED"	"116"	"72240082    "	"201836"	"bf2a6228424c53da806ac384e102f14e"
"7cS3/UjItZ6CZNQ=            "	"6.6.2015 12:25:58"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"72240199    "	"501113"	"612e58bd90949cd148d145d83429d478"
"ZjImogLzFDITZ+0=            "	"6.6.2015 12:27:54"	"V"	"5000"	"498"	"ru"	"919 "	"OK"	"0"	"72240253    "	"086431"	"a052419cd0fbe2b495736cd23f5fe8c9"
"TKQzNSrsEciMnak=            "	"6.6.2015 12:28:06"	"V"	"5000"	"498"	"ro"	"707 "	"FAILED"	"116"	"72240363    "	""	"14242323a83593bdf2037e901ed09d83"
"0M1+JBUp6i6A5N4=            "	"6.6.2015 12:28:49"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"72240400    "	"227778"	"8b926cd3645f605eb400fa283e76c617"
"y1yJsAS0ogbdGTo=            "	"6.6.2015 12:28:56"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"72240326    "	"720158"	"10b9bfaf9405c9635abe7db30beda5ed"
"G40tTWzHRvC7JP8=            "	"6.6.2015 12:30:27"	"V"	"3000"	"498"	"ro"	"707 "	"OK"	"0"	"72240434    "	"984109"	"36871d5d2062435ce7afd68642d73751"
"M8En/4dPTwvf9z4=            "	"6.6.2015 12:30:44"	"V"	"5500"	"498"	"ro"	"707 "	"OK"	"0"	"72240450    "	"326219"	"651391e260449a83690609a9ad7c1775"
"lK3Fp+FI31Aq39U=            "	"6.6.2015 12:30:45"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"72240496    "	"500709"	"54e498d958fcaa1383b50d7bdcc82218"
"PmOvGa0tjXAgo58=            "	"6.6.2015 12:31:34"	"V"	"35000"	"498"	"ro"	"897 "	"OK"	"0"	"72240547    "	"326345"	"5fa7f23e1890e5b06c5f526cea7c93b4"
"gu8L48A8zTC24SA=            "	"6.6.2015 12:32:21"	"V"	"10200"	"498"	"ro"	"707 "	"OK"	"0"	"72240585    "	"227880"	"259eebddf4b667fb8b6835148fd67a8a"
"nKjZbUKQlAETn9A=            "	"6.6.2015 12:32:26"	"V"	"8100"	"498"	"ro"	"919 "	"OK"	"0"	"72240574    "	"326403"	"651391e260449a83690609a9ad7c1775"
"Ph6Hs1vAG7nqPtw=            "	"6.6.2015 12:32:46"	"V"	"15000"	"498"	"ro"	"919 "	"OK"	"0"	"72240596    "	"326433"	"a597e46b4b0a53d7aac19353c3ae1718"
"5mGEFXXzQTTm7ew=            "	"6.6.2015 12:33:01"	"V"	"22000"	"498"	"ru"	"919 "	"OK"	"0"	"72240804    "	"228010"	"6ccb56179fdcd18cd4598f25eb5a9108"
"kA+AY7/VX1XRnSo=            "	"6.6.2015 12:35:18"	"V"	"8900"	"498"	"ro"	"707 "	"FAILED"	"100"	"72240784    "	""	"651391e260449a83690609a9ad7c1775"
"G7F8CCWZkjOGBoY=            "	"6.6.2015 12:36:41"	"V"	"20000"	"498"	"ro"	"787 "	"OK"	"0"	"72241017    "	"326955"	"b30e0b76747434b79894ec8f637189e1"
"Iu+XvfoafaQzwqE=            "	"6.6.2015 12:38:08"	"V"	"6000"	"498"	"ro"	"919 "	"OK"	"0"	"72241052    "	"326986"	"8328e841ac623e6f737c172e3baf5959"
