"ID_plata"	"Date_Time"	"payment_type"	"amount"	"currency"	"language"	"receiverID"	"result"	"result_code"	"ID_F"	"CONFIRMATION_code"	"hash"
"oFF8Re77PqO8nLg=            "	"6.6.2015 18:53:24"	"V"	"20000"	"498"	"ro"	"919 "	"FAILED"	"100"	"78260305    "	""	"229c42641c8e68608bb2d8cb876041bb"
"lDPWwXP1VJZayG0=            "	"6.6.2015 18:53:35"	"V"	"21000"	"498"	"  "	"673 "	"FAILED"	"100"	"78260314    "	""	"6b63f6ae5bc5137cc3a90a29907a879f"
"ono97RuSyj7ND/M=            "	"6.6.2015 18:54:39"	"V"	"15000"	"498"	"ro"	"707 "	"FAILED"	"200"	"78260334    "	""	"7f995167c8a64e03bfb00ad8cda65fc5"
"6JaEsYoVT9/vyTY=            "	"6.6.2015 18:54:51"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"78260371    "	"348499"	"6c00f7d85bd1c4afb39e759810a5f051"
"7gM7HYIsFrL2rk8=            "	"6.6.2015 18:55:35"	"V"	"15000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"73b4e5d1bd0339db1185efee3a5622da"
"0ImAg2dmeJEVEjU=            "	"6.6.2015 18:55:36"	"V"	"3000"	"498"	"ro"	"919 "	"FAILED"	"902"	"78260394    "	""	"542a4300242309b226d4eaf3fa9ad4b"
"mh5IPZ0WSQDsZf4=            "	"6.6.2015 18:55:43"	"V"	"20000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"6b63f6ae5bc5137cc3a90a29907a879f"
"MFGdcr3bat/Ikf0=            "	"6.6.2015 18:55:44"	"V"	"2000"	"498"	"ro"	"707 "	"FAILED"	"200"	"78260379    "	""	"7f995167c8a64e03bfb00ad8cda65fc5"
"kRsfa/1DbmP6Eb0=            "	"6.6.2015 18:55:46"	"V"	"3000"	"498"	"ro"	"919 "	"FAILED"	"116"	"78260396    "	""	"9429a3fef1108fb09ccbbfa4030c0fa6"
"Y8XGbxZDQlhB0KQ=            "	"6.6.2015 18:55:54"	"V"	"17400"	"498"	"ro"	"707 "	"OK"	"0"	"78260409    "	"838712"	"b38af9f218229d5f2d3c80e026924b02"
"79e3tkw9M5Jlc5Y=            "	"6.6.2015 18:56:32"	"V"	"88000"	"498"	"ro"	"919 "	"OK"	"0"	"78260420    "	"238343"	"88efa1f8d3fa297f704a6cf8dabf05d"
"KSi6RlPDKCetQDw=            "	"6.6.2015 18:56:45"	"V"	"45000"	"498"	"ro"	"919 "	"OK"	"0"	"78260426    "	"168662"	"bace3aded2dc7e57288e3fbfbfe5185c"
"oo++HUn0fLrXThQ=            "	"6.6.2015 18:57:18"	"V"	"15000"	"498"	"ro"	"707 "	"OK"	"0"	"78260454    "	"273121"	"73b4e5d1bd0339db1185efee3a5622da"
"ib88UravE7yF2+I=            "	"6.6.2015 18:57:44"	"V"	"3000"	"498"	"ro"	"919 "	"FAILED"	"902"	"78260464    "	""	"542a4300242309b226d4eaf3fa9ad4b"
"XLwnWTWWOwaVrrI=            "	"6.6.2015 18:58:18"	"V"	"3000"	"498"	"ro"	"707 "	"OK"	"0"	"78260477    "	"238384"	"7439815b8a0d917edd17cfe894393b08"
"NU/QK1/cZtcA0Pg=            "	"6.6.2015 18:58:30"	"V"	"81000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"6f0f4d7315c03cdd0b3607adea4f904"
"HBP1LKtknoxGhOw=            "	"6.6.2015 18:58:31"	"V"	"20000"	"498"	"ro"	"707 "	"OK"	"0"	"78260500    "	"378078"	"8318683dd33b40cef2911f2f1462f514"
"s4o4AaovYdiIauA=            "	"6.6.2015 19:02:36"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"79260649    "	"493779"	"1999d93e3432b242a31fde16111a15d2"
"15a+Hf0Wu6TNzPY=            "	"6.6.2015 19:03:43"	"V"	"3000"	"498"	"ru"	"707 "	"OK"	"0"	"79260663    "	"348858"	"48bb9958ce3a35382ed078cf9b091506"
"P6G+TNHgEAczbKc=            "	"6.6.2015 19:04:19"	"V"	"15000"	"498"	"ro"	"707 "	"FAILED"	"100"	"79260673    "	""	"f15d56a2f2950c77fa81f6eec1d58f13"
"56Vk0Oco6HEsOZg=            "	"6.6.2015 19:04:20"	"V"	"40000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"4eae2d9b16dd1bcaff155c01a65efad4"
"OCQSXCXqjCKfRdc=            "	"6.6.2015 19:05:40"	"V"	"17000"	"498"	"ro"	"707 "	"FAILED"	"100"	"79260715    "	""	"93df132315d4fe3111ea04ec96e3cbd0"
"7HqQfJ2rX7JyfJ0=            "	"6.6.2015 19:09:51"	"V"	"8000"	"498"	"ro"	"707 "	"OK"	"0"	"79260868    "	"690671"	"98b7b480f5e68a89daff84aac550f0f0"
"w1NH6LwHW5tE70w=            "	"6.6.2015 19:12:01"	"V"	"20000"	"498"	"ru"	"919 "	"FAILED"	"122"	"79260962    "	""	"fb82d288e3538889e6f747ed1eb3d08a"
"NrDvHWfUj6AUE38=            "	"6.6.2015 19:12:29"	"V"	"17000"	"498"	"ro"	"707 "	"FAILED"	"100"	"79260946    "	""	"93df132315d4fe3111ea04ec96e3cbd0"
"CGSzr1bUY2lEYy4=            "	"6.6.2015 19:13:59"	"V"	"5000"	"498"	"ro"	"919 "	"FAILED"	"116"	"79261043    "	""	"b74ba94ac8e6aa01d82966e7cf933a99"
"tp77fuX/m7JySeM=            "	"6.6.2015 19:15:59"	"V"	"5000"	"498"	"ro"	"919 "	"FAILED"	"116"	"79261123    "	"201836"	"8faeee1509bd4977b15d2160785ccda4"
"teE+zhsR6hZ93Es=            "	"6.6.2015 19:16:33"	"V"	"30000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"c790c295e43432afa73b53f76fc2bc3c"
"/MtS946BfEx85W0=            "	"6.6.2015 19:16:44"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"79261134    "	"630995"	"263c99856a4eb04dffa1f9eb878b7459"
"uyc5iOhiFfg1A/k=            "	"6.6.2015 19:18:05"	"V"	"8000"	"498"	"ro"	"892 "	"OK"	"0"	"79261202    "	"663297"	"de059bd75aedf63a94d115966205f7b5"
"E0PBaB+4f4ZGI5o=            "	"6.6.2015 19:19:30"	"V"	"9000"	"498"	"ro"	"707 "	"FAILED"	"122"	"79261285    "	""	"3f3a78d0ee380ba251cf5e5f970e3387"
"OtulFddovXZWL8o=            "	"6.6.2015 19:19:46"	"V"	"30000"	"498"	"ro"	"707 "	"OK"	"0"	"79261342    "	"620494"	"b8a86c031f409ed4e4680a61b00d8efc"
"AYwBcj08ARjHdn8=            "	"6.6.2015 19:20:34"	"V"	"7000"	"498"	"ru"	"919 "	"OK"	"0"	"79261296    "	"229775"	"7d3df62dc43d163d2bdbfd08e889c574"
"5wC5tq+Bcqc9slg=            "	"6.6.2015 19:22:10"	"V"	"15000"	"498"	"ru"	"919 "	"OK"	"0"	"79261347    "	"349619"	"3d9ea7f63458430528986da6ae699cc2"
"1x7UcHdm+51XE8A=            "	"6.6.2015 19:23:06"	"V"	"40000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"4d4484cfcacca04782a879d7d4fbc157"
"PBeOdrM80b5VRIM=            "	"6.6.2015 19:25:48"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"79261495    "	"593585"	"cad54d064f3ad3b5d3cba21e1269f033"
"XebFDLOy/bIKO5Y=            "	"6.6.2015 19:27:44"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"79261567    "	"238955"	"7ef714c31e20cb21866e47893bbdd926"
"Z0Rz/Q/0eH53iYA=            "	"6.6.2015 19:27:54"	"V"	"30000"	"498"	"ru"	"919 "	"OK"	"0"	"79261581    "	"238967"	"24255ca25df5a1619dd48bc80f37c828"
"YXoKk9f3j7CqK6Y=            "	"6.6.2015 19:30:47"	"V"	"20000"	"498"	"ru"	"919 "	"OK"	"0"	"79261734    "	"723108"	"b4b8205f429dd9f0343ff34057993306"
"vVjwIfZIw+/bMdw=            "	"6.6.2015 19:31:23"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"79261685    "	"350010"	"4499010dc4ef0fa67a3d57e19d9072fd"
"+pq4HbL8LMF/16U=            "	"6.6.2015 19:32:22"	"V"	"20000"	"498"	"ro"	"787 "	"FAILED"	"116"	"79261772    "	""	"df87d2cf6155de3d07f939c0b78a13e"
"WJlj91guNH1epWM=            "	"6.6.2015 19:35:39"	"V"	"10000"	"498"	"ru"	"707 "	"OK"	"0"	"79261840    "	"723229"	"b4b8205f429dd9f0343ff34057993306"
"hDKoWtNW7Eb9vMs=            "	"6.6.2015 19:37:56"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"79261975    "	"626982"	"3e39bfe8c5fb9a14bbd8629c707f0a54"
"txcSnw1fkHtXWF8=            "	"6.6.2015 19:38:14"	"V"	"20000"	"498"	"ro"	"787 "	"FAILED"	"116"	"79261938    "	"201836"	"d148a4f56da83360fb17f9b4d7674c17"
"ut1jkO8cOFvdWbs=            "	"6.6.2015 19:39:47"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"79262006    "	"350374"	"d03de3c0c75db6d36215d7ec96914fbf"
"zgBLjZt1JdorvPI=            "	"6.6.2015 19:40:03"	"V"	"5000"	"498"	"ru"	"919 "	"OK"	"0"	"79262042    "	"239188"	"b5009647c313f0e7a9fcb35247ef4ecd"
"Jq0pLBfcnkvgyFg=            "	"6.6.2015 19:42:44"	"V"	"27000"	"498"	"ro"	"707 "	"OK"	"0"	"79262118    "	"239230"	"eb9f997301dc7299dabd81f4861750dc"
"XmZ6z+sHfPHSxDo=            "	"6.6.2015 19:45:00"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"79262212    "	"239263"	"eb9f997301dc7299dabd81f4861750dc"
"BxmoqMNYBVODVaI=            "	"6.6.2015 19:48:03"	"V"	"30000"	"498"	"ro"	"919 "	"OK"	"0"	"79262333    "	"336188"	"9d7ab400aaf2b4f08cc290f86ca6c3b1"
"bnhHFPpokv+81QQ=            "	"6.6.2015 19:48:04"	"V"	"3000"	"498"	"ro"	"707 "	"OK"	"0"	"79262317    "	"350705"	"b2e67b086fb95bf838d14f92ae345f81"
"dtYcDphMgY/XItk=            "	"6.6.2015 19:49:08"	"V"	"40000"	"498"	"ro"	"787 "	"FAILED"	"116"	"79262363    "	""	"df87d2cf6155de3d07f939c0b78a13e"
"uPNsR3QjkRQfCi4=            "	"6.6.2015 19:49:23"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"79262385    "	"350760"	"c31246ea2168e3911a06b23e0f7d7a68"
"VemgMXhm6bVyzrM=            "	"6.6.2015 19:54:05"	"V"	"3000"	"498"	"ro"	"707 "	"OK"	"0"	"79262545    "	"350907"	"48bb9958ce3a35382ed078cf9b091506"
"e4Br4acdXT2fTtc=            "	"6.6.2015 19:56:41"	"V"	"9000"	"498"	"ro"	"892 "	"OK"	"0"	"79262708    "	"351086"	"5da5750704445be27177c8fcd159beb1"
"j4dVbEkSDYj/Y58=            "	"6.6.2015 19:58:05"	"V"	"20000"	"498"	"ro"	"787 "	"OK"	"0"	"515720262730    "	"239550"	"d2776c478f5e37d08be800241ccfa062"
